album_uri,album_name,album_img,album_release_date,album_release_year,album_popularity,track_name,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity,artist
5KMP6XLSrhsswEuN2A9VO2,Inside Wants Out,https://i.scdn.co/image/4fefd25928cc89dfdf44ddfd5451f76d67158788,1999,1999-01-01,47,Back To You - EP Version,2LfhnQyrBpRU0HgKIrC9VE,0.602,0.637,F#,-10.878,minor,0.0316,0.0746,0.133,0.121,0.532,99.374,237493,4,F# minor,41,John Mayer
5KMP6XLSrhsswEuN2A9VO2,Inside Wants Out,https://i.scdn.co/image/4fefd25928cc89dfdf44ddfd5451f76d67158788,1999,1999-01-01,47,No Such Thing - Demo Version,2hv6VI0I0BZDY15qsPOrjW,0.642,0.411,A,-9.484,major,0.0283,0.785,0.00384,0.103,0.494,129.146,229467,4,A major,46,John Mayer
5KMP6XLSrhsswEuN2A9VO2,Inside Wants Out,https://i.scdn.co/image/4fefd25928cc89dfdf44ddfd5451f76d67158788,1999,1999-01-01,47,My Stupid Mouth - Demo Version,2Aw2LtgxU2vLoZRL6yktvc,0.414,0.322,D,-9.51,major,0.0333,0.794,6.58e-5,0.137,0.427,175.131,254960,4,D major,41,John Mayer
5KMP6XLSrhsswEuN2A9VO2,Inside Wants Out,https://i.scdn.co/image/4fefd25928cc89dfdf44ddfd5451f76d67158788,1999,1999-01-01,47,Neon - EP Version,25ueyWzih8QBtf7EzHc3aW,0.592,0.379,A#,-12.347,minor,0.0503,0.833,2.25e-4,0.369,0.814,109.082,232760,4,A# minor,44,John Mayer
5KMP6XLSrhsswEuN2A9VO2,Inside Wants Out,https://i.scdn.co/image/4fefd25928cc89dfdf44ddfd5451f76d67158788,1999,1999-01-01,47,Victoria - EP Version,3EaMrRGeNLb0llMv2wylUr,0.682,0.264,G,-11.915,major,0.0378,0.865,0.0019,0.102,0.219,72.891,227040,4,G major,47,John Mayer
5KMP6XLSrhsswEuN2A9VO2,Inside Wants Out,https://i.scdn.co/image/4fefd25928cc89dfdf44ddfd5451f76d67158788,1999,1999-01-01,47,Love Soon - EP Version,34DLX2len1rusux53yqlRu,0.701,0.356,C,-10.237,major,0.031,0.836,3.23e-4,0.0944,0.564,97.304,217533,4,C major,40,John Mayer
5KMP6XLSrhsswEuN2A9VO2,Inside Wants Out,https://i.scdn.co/image/4fefd25928cc89dfdf44ddfd5451f76d67158788,1999,1999-01-01,47,Comfortable - EP Version,26PnyFUmYdeRG7nQrsTpHc,0.328,0.129,F,-13.523,major,0.0286,0.806,3.61e-6,0.105,0.114,84.73,299333,4,F major,50,John Mayer
5KMP6XLSrhsswEuN2A9VO2,Inside Wants Out,https://i.scdn.co/image/4fefd25928cc89dfdf44ddfd5451f76d67158788,1999,1999-01-01,47,Quiet - EP Version,2Sdkwd9ptjUCcYR9uPECmx,0.557,0.0695,F#,-14.11,major,0.0383,0.775,8.92e-5,0.104,0.126,103.23,200533,3,F# major,47,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,No Such Thing,6Vecwo7AHst9V2CE3kmwr0,0.668,0.739,E,-4.919,major,0.0308,0.0383,0,0.13,0.571,131.918,231467,4,E major,62,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,Why Georgia,1c7UYTut2SBOPq64o2t0uN,0.608,0.639,G,-7.205,major,0.0246,0.0208,5.94e-5,0.0893,0.369,96.915,268973,4,G major,63,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,My Stupid Mouth,3jFP1e8IUpD9QbltEI1Hcg,0.608,0.603,D,-6.792,major,0.0271,0.0143,1.22e-5,0.0833,0.49,88.824,223960,4,D major,59,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,Your Body Is a Wonderland,7vFv0yFGMJW3qVXbAd9BK9,0.647,0.729,F,-6.251,major,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,4,F major,75,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,Neon,7Kohy4v3KLWfUXlv9N3feB,0.699,0.77,F,-7.658,minor,0.036,0.0181,1.38e-4,0.0644,0.589,101.984,262107,4,F minor,60,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,City Love,5O3fUsQQBFxW8SH1kHthDH,0.651,0.548,F,-6.036,major,0.0304,0.00576,5.58e-5,0.145,0.411,67.604,240200,4,F major,49,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,83,0seE1aF8gzSPH79Dcvcbw2,0.704,0.838,D,-5.744,major,0.0289,0.0677,0.00669,0.121,0.699,121.972,290933,4,D major,49,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,3x5,2Knlcf82LF6hp6Bf0gldtN,0.502,0.785,F,-6.64,minor,0.0275,0.0847,0.0337,0.111,0.59,96.994,289227,4,F minor,49,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,Love Song for No One,2L4no3iw54gGX1ZwCNfYSL,0.528,0.755,D,-4.671,major,0.0311,0.0352,0,0.345,0.432,144.024,201560,4,D major,48,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,Back to You,3brCbW1KbGBUvMsqUhHQEy,0.571,0.835,F#,-5.574,minor,0.0327,0.00698,3.05e-5,0.0639,0.521,101.94,241640,4,F# minor,55,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,Great Indoors,2MCBSxOnkMcVkbaLplGYjX,0.591,0.617,C,-7.495,major,0.0259,0.0157,4.35e-5,0.146,0.48,109.956,216360,4,C major,46,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,Not Myself,24QhGejjYWG2CfbHRGLmEr,0.539,0.49,C#,-7.258,major,0.0234,0.0274,0.0166,0.102,0.226,89.991,216573,4,C# major,47,John Mayer
3yHOaiXecTJVUdn7mApZ48,Room For Squares,https://i.scdn.co/image/c8a60bd180d5efe02e44cb44634802fbc95f8e49,2001-08-16,2001-08-16,67,St. Patrick's Day,3W93koK957HaoaNHyA3dTm,0.597,0.439,A,-7.126,major,0.0258,0.0502,1.29e-4,0.19,0.127,127.89,321093,3,A major,50,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"3x5 - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",0FImRT14mgaNZblbRpZQBg,0.269,0.734,F,-9.558,minor,0.0365,0.148,0.00336,0.926,0.359,99.268,485227,4,F minor,1,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"No Such Thing - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",1WyvrmVqYkmQCBuibpLEqt,0.434,0.908,A,-7.334,major,0.0452,0.108,6.61e-5,0.341,0.464,135.599,286267,4,A major,1,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"Back to You - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",6zGmcB8lwH6tMndgPTXB63,0.431,0.936,F#,-6.73,minor,0.0449,0.0855,0.0337,0.843,0.652,105.684,276133,4,F# minor,2,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"City Love - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",264l2iadKOKZhOv3ag5ESC,0.518,0.774,G,-6.633,major,0.0343,0.163,0.00534,0.949,0.579,133.525,311e3,4,G major,1,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"Something's Missing - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",6EKX4Hi0h34HZa2rGBedMW,0.49,0.765,E,-7.54,major,0.0382,0.0708,0.00324,0.708,0.493,76.558,407467,4,E major,1,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"Lenny / Man On the Side - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",2ScVg7hVFkHfoYvVK3wAHC,0.438,0.315,E,-11.878,major,0.0345,0.803,0.00292,0.867,0.352,120.211,526307,3,E major,1,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"Message In a Bottle - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",1UsarbwGD3O7mXy7G8Qj9x,0.527,0.509,A,-10.926,major,0.057,0.241,3.34e-6,0.573,0.449,129.972,306827,4,A major,2,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"Love Song for No One - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",7DcLOJQLUhF32lF7vqpNS1,0.276,0.736,D,-8.824,major,0.0334,0.0698,8.64e-5,0.887,0.509,147.288,215707,4,D major,1,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"Why Georgia - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",14EqOD4Vc4H7uuatcbQ9Ri,0.376,0.717,G,-8.643,major,0.0383,0.0245,2.11e-4,0.848,0.579,98.337,504067,4,G major,2,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"Your Body Is a Wonderland - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",44r9WOHv83sK3mTk271FDL,0.56,0.783,F,-7.511,major,0.0374,0.0399,0.0612,0.84,0.782,97.928,365693,4,F major,3,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"My Stupid Mouth - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",5jliVqRLKzTLphQUvdehL7,0.465,0.842,D,-8.159,major,0.0386,0.112,1.14e-4,0.966,0.546,92.319,302267,4,D major,1,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"Covered in Rain - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",3GsHbBXnIbUUmvevSl5rrD,0.445,0.523,A#,-9.854,major,0.0316,0.0462,0.28,0.878,0.549,137.96,625173,4,A# major,3,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"83 Medley - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",4CGdAp0MVBpFa1MdUnRnEP,0.435,0.843,D,-8.09,major,0.0516,0.0985,2.76e-4,0.821,0.602,130.312,449893,4,D major,1,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"Comfortable - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",3YMLrDgy4mcMb5UFWyGn1U,0.205,0.455,F,-11.298,major,0.039,0.507,7.2e-5,0.743,0.277,181.957,457267,3,F major,1,John Mayer
63dnCQnCOfPpLQU1aZvKE7,Any Given Thursday,https://i.scdn.co/image/f58a002a4f44de730d6b45355e86aa5f235540f6,2003-02-18,2003-02-18,4,"Neon - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",2hjYTc5pvfqBRZGmiSwNpR,0.487,0.796,F,-9.273,minor,0.042,0.0411,0.453,0.508,0.726,107.416,622373,4,F minor,1,John Mayer
6WivmTXugLZLmAWnZhlz7g,Heavier Things,https://i.scdn.co/image/431b95063028599f2e885b0f9f3b1753cccba59a,2003-09-09,2003-09-09,60,Clarity,6atVS7UZBxoyJkkteM62u5,0.666,0.713,D,-3.551,major,0.0384,0.172,0.032,0.177,0.491,94.71,271427,4,D major,59,John Mayer
6WivmTXugLZLmAWnZhlz7g,Heavier Things,https://i.scdn.co/image/431b95063028599f2e885b0f9f3b1753cccba59a,2003-09-09,2003-09-09,60,Bigger Than My Body,0Jh9EBGN205Yc7JN2zZ2f1,0.607,0.936,E,-3.071,major,0.033,0.0121,0.0418,0.309,0.517,117.303,265960,4,E major,57,John Mayer
6WivmTXugLZLmAWnZhlz7g,Heavier Things,https://i.scdn.co/image/431b95063028599f2e885b0f9f3b1753cccba59a,2003-09-09,2003-09-09,60,Something's Missing,4ibzxSKw3a6rtIorruN5GO,0.545,0.899,C#,-3.41,minor,0.0302,0.0989,5.81e-4,0.131,0.531,152.027,304440,4,C# minor,51,John Mayer
6WivmTXugLZLmAWnZhlz7g,Heavier Things,https://i.scdn.co/image/431b95063028599f2e885b0f9f3b1753cccba59a,2003-09-09,2003-09-09,60,New Deep,7B2SMMslfm3Ocf7ZnTa5dS,0.708,0.846,D,-3.664,major,0.0269,0.15,0.00233,0.0714,0.859,144.993,247373,4,D major,47,John Mayer
6WivmTXugLZLmAWnZhlz7g,Heavier Things,https://i.scdn.co/image/431b95063028599f2e885b0f9f3b1753cccba59a,2003-09-09,2003-09-09,60,Come Back to Bed,1wU7z5XE8oa66ZvUlYAKfK,0.482,0.55,A,-4.485,major,0.0267,0.392,0.0208,0.111,0.353,114.435,323707,3,A major,53,John Mayer
6WivmTXugLZLmAWnZhlz7g,Heavier Things,https://i.scdn.co/image/431b95063028599f2e885b0f9f3b1753cccba59a,2003-09-09,2003-09-09,60,Home Life,4UoJ14X24nu9YGwE1r0JOy,0.677,0.826,C,-3.106,major,0.0245,0.0043,0.0385,0.111,0.605,105.982,253560,4,C major,44,John Mayer
6WivmTXugLZLmAWnZhlz7g,Heavier Things,https://i.scdn.co/image/431b95063028599f2e885b0f9f3b1753cccba59a,2003-09-09,2003-09-09,60,Split Screen Sadness,2eMVogxm08LgfgnWpahooV,0.634,0.789,G,-3.969,major,0.024,0.0248,1.73e-5,0.149,0.33,107.985,306333,4,G major,52,John Mayer
6WivmTXugLZLmAWnZhlz7g,Heavier Things,https://i.scdn.co/image/431b95063028599f2e885b0f9f3b1753cccba59a,2003-09-09,2003-09-09,60,Daughters,5FPnjikbwlDMULCCCa6ZCJ,0.674,0.413,D,-7.816,major,0.0274,0.837,1.91e-5,0.098,0.503,124.895,237907,3,D major,67,John Mayer
6WivmTXugLZLmAWnZhlz7g,Heavier Things,https://i.scdn.co/image/431b95063028599f2e885b0f9f3b1753cccba59a,2003-09-09,2003-09-09,60,Only Heart,3Ngl8Fn5UtCl2K7UD7EF9e,0.664,0.839,F,-2.619,major,0.034,0.0372,3.17e-4,0.103,0.949,120.942,228907,4,F major,46,John Mayer
6WivmTXugLZLmAWnZhlz7g,Heavier Things,https://i.scdn.co/image/431b95063028599f2e885b0f9f3b1753cccba59a,2003-09-09,2003-09-09,60,Wheel,2Jr39bnXx3WOUmdlI4S00f,0.582,0.395,A#,-8.279,major,0.0274,0.551,1.18e-4,0.258,0.226,117.179,332827,4,A# major,46,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,Only Heart - Live in Ohio,46FiM7f4pSkAwVDZ8ikki4,0.527,0.906,G,-4.197,minor,0.0307,5.24e-4,0.00826,0.624,0.782,122.709,312227,4,G minor,30,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,"My Stupid Mouth - Live in Philadelphia, PA & Hartford, CT",1KQ6mxVLMaJDtf36A1XRMd,0.41,0.735,D,-6.913,major,0.0356,0.11,0,0.933,0.467,90.758,289907,4,D major,30,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,No Such Thing - Live at C.W. Mitchell Pavillion,4NVQK1qNqgLYmFk90pE4vm,0.466,0.907,A,-5.006,major,0.0451,0.00469,0,0.887,0.56,133.551,234640,4,A major,30,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,"Covered in Rain - Live in Philadelphia, PA & Hartford, CT",1pCPho2f47NuhzD7HnRc6t,0.471,0.589,A#,-6.84,major,0.0306,0.00987,0.413,0.93,0.298,137.348,531560,4,A# major,34,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,Split Screen Sadness - Live at the Shoreline Amphitheater,3sCDePLRq8SLMqgJ1ZlKYN,0.535,0.702,G,-6.565,major,0.0321,0.0514,3.61e-6,0.939,0.245,107.985,357e3,4,G major,31,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,Blues Intro - Live at C.W. Mitchell Pavillion,733QXu4QpEgzcX4VaYdBPf,0.545,0.872,F,-3.248,major,0.0684,0.0195,0.805,0.732,0.787,156.963,195933,4,F major,30,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,Come Back to Bed - Live at C.W. Mitchell Pavillion,1DRvBeR62awPNhXZ71GsT3,0.426,0.571,A,-5.905,major,0.0343,0.0475,0.0366,0.867,0.33,115.695,717467,3,A major,31,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,Your Body Is a Wonderland - Live at C.W. Mitchell Pavillion,6K0kZE3kdIJh1NeLdx2f0R,0.59,0.732,F,-6.634,major,0.0287,0.0339,8.43e-5,0.477,0.591,95.031,249693,4,F major,32,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,Something's Missing - Live in Ohio,17XzFKjIqLmJHiq5k61x1v,0.354,0.751,C#,-6.578,minor,0.0542,0.0195,5.1e-4,0.295,0.285,152.508,543640,4,C# minor,29,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,Inner City Blues (Make Me Wanna Holler) - Live from Kansas City,40akG3NM0dfLmL5rWEQepG,0.568,0.81,A#,-5.818,minor,0.0401,0.192,0.0402,0.859,0.632,94.36,420067,4,A# minor,30,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,Clarity - Live in Ohio,6cc4XOqrB8qibHbAymBPSH,0.464,0.857,B,-4.809,minor,0.0355,0.00818,0.00131,0.768,0.361,94.77,549373,4,B minor,30,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,3x5 - Live in Ohio,3i5tXM8BXtTiBDxAAy3MGc,0.314,0.674,G#,-7.308,major,0.0411,0.234,4.46e-4,0.373,0.377,99.749,349e3,4,G# major,30,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,Home Life - Acoustic (Live at the Shoreline Amphitheater),3TZcKjWVkKqftRzGGZM4mi,0.424,0.45,A#,-10.078,major,0.0487,0.692,0,0.552,0.381,111.465,413467,4,A# major,29,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,Comfortable - Live at C.W. Mitchell Pavillion,6yzty3y4JAzaDB9GR26Wu7,0.282,0.354,F,-10.05,major,0.0315,0.671,2.28e-5,0.67,0.293,171.081,297067,3,F major,30,John Mayer
1QRIX6BuSGegYwiAZOv4R5,As/Is,https://i.scdn.co/image/333b19f6df335ebcc42fa1a194aecd7e95af0120,2004,2004-01-01,37,Neon - Live at C.W. Mitchell Pavillion,2atxvRnv9niP7JETxBcF4h,0.431,0.729,G#,-10.192,major,0.0701,0.5,1.76e-4,0.743,0.577,110.464,305627,4,G# major,29,John Mayer
